Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Location,Transaction_Time,Device_Used,Account_Age,Credit_Score,Previous_Fraud,Is_Fraud
T883,C6184,3616.13,Transfer,"New Jessicachester, Angola",2025-01-06 18:45:18,Web,20,494,0,0
T884,C1952,7739.29,Online Payment,"North Juanview, British Indian Ocean Territory (Chagos Archipelago)",2025-02-11 21:10:34,Web,20,334,1,1
T885,C2352,2626.6,Online Payment,"Phillipland, Gibraltar",2025-02-01 01:18:42,Mobile,10,542,0,0
T886,C2252,517.35,Deposit,"East Lauraberg, Northern Mariana Islands",2025-01-01 18:30:15,Web,7,574,1,0
T887,C9556,3459.78,Withdrawal,"South Gabriel, Reunion",2025-01-02 09:08:34,Web,6,489,0,0
T888,C5605,67.51,Withdrawal,"North Ericmouth, Belize",2025-01-01 05:27:13,ATM,19,718,0,0
T889,C6398,7654.94,Online Payment,"Port Thomas, Georgia",2025-02-15 08:08:36,Web,15,393,0,1
T890,C7712,6387.19,Withdrawal,"Gibsonbury, Guinea-Bissau",2025-01-30 15:35:43,Mobile,15,300,1,1
T891,C1932,340.21,Transfer,"South Timothy, United States Virgin Islands",2025-01-08 08:15:38,ATM,4,641,0,0
T892,C3004,1971.96,Deposit,"North George, Haiti",2025-01-02 19:15:15,Mobile,15,685,0,0
T893,C3060,1237.89,Transfer,"Youngshire, Switzerland",2025-01-11 23:01:16,Web,6,322,0,0
T894,C3765,9970.55,Online Payment,"South Jason, Comoros",2025-02-10 10:49:14,Mobile,1,728,1,0
T895,C5194,6580.07,Deposit,"Floresbury, Tonga",2025-02-06 05:59:06,Web,15,565,0,0
T896,C8104,9661.7,Transfer,"Barrland, Guinea-Bissau",2025-02-04 09:42:01,POS Terminal,14,371,0,0
T897,C7917,709.21,Transfer,"Rothmouth, North Macedonia",2025-02-15 02:38:53,POS Terminal,16,818,1,0
T898,C7020,7459.86,Online Payment,"Lake Dominique, Sudan",2025-02-01 00:52:30,ATM,17,593,1,1
T899,C1121,154.58,Withdrawal,"Williamsport, Reunion",2025-01-25 01:08:08,ATM,5,744,1,1
T900,C1269,296.94,Deposit,"Yateston, Uganda",2025-02-11 04:45:19,Web,4,427,0,0
T901,C3781,1337.26,Withdrawal,"Mcdanielview, Iran",2025-01-25 12:44:35,POS Terminal,17,769,0,0
T902,C6947,9860.51,Deposit,"Jessicaland, Honduras",2025-02-06 03:18:31,POS Terminal,19,694,0,0
T903,C9517,991.74,Deposit,"West Nancy, Greenland",2025-01-23 15:34:32,Mobile,14,535,1,1
T904,C8873,3725.11,Transfer,"Lake Rebeccamouth, French Guiana",2025-01-12 10:10:54,POS Terminal,7,432,1,1
T905,C9141,9530.29,Deposit,"East Erinburgh, Jordan",2025-01-31 08:53:40,Web,10,788,1,0
T906,C2619,7672.94,Deposit,"Amberberg, Senegal",2025-01-21 08:18:39,Web,12,796,1,0
T907,C7441,8092.87,Online Payment,"Dianaberg, Bulgaria",2025-01-15 22:07:54,POS Terminal,17,314,0,1
T908,C3374,9429.34,Withdrawal,"Hallmouth, Mozambique",2025-02-02 00:51:45,Mobile,5,776,0,0
T909,C8191,8774.16,Deposit,"Patrickview, Iran",2025-01-05 06:07:14,Mobile,1,432,1,0
T910,C7956,400.44,Transfer,"Gomezfurt, Martinique",2025-01-27 08:36:36,Mobile,6,557,1,1
T911,C6400,4048.89,Online Payment,"North Johnport, Congo",2025-01-25 13:31:57,ATM,9,756,0,0
T912,C5656,9505.63,Online Payment,"Martinezburgh, Gibraltar",2025-01-14 14:17:55,POS Terminal,13,509,0,0
T913,C1156,1547.94,Transfer,"Ramirezside, Barbados",2025-02-02 20:09:32,Mobile,11,799,0,0
T914,C1541,4864.0,Online Payment,"Wilsonside, Guinea-Bissau",2025-01-16 15:29:34,ATM,4,625,1,0
T915,C6135,8254.21,Transfer,"Heidifurt, Kazakhstan",2025-01-10 13:43:11,ATM,19,846,0,0
T916,C4890,3390.15,Transfer,"West Kennethborough, Sweden",2025-01-09 19:33:53,Web,10,318,1,1
T917,C8405,3321.36,Online Payment,"Brownview, Haiti",2025-02-15 10:21:57,POS Terminal,16,376,0,0
T918,C5134,3747.08,Withdrawal,"Smithport, Grenada",2025-02-02 16:03:38,Web,8,817,1,1
T919,C9623,3513.67,Deposit,"Dorisside, Egypt",2025-01-29 04:46:12,Web,15,752,0,0
T920,C8068,2437.22,Online Payment,"Port Kellyton, Morocco",2025-01-02 15:40:33,Mobile,1,417,0,0
T921,C1408,2793.01,Deposit,"New Keithborough, Sao Tome and Principe",2025-01-20 03:25:37,Web,19,526,0,0
T922,C1699,2019.54,Online Payment,"North Henry, Korea",2025-02-10 02:01:31,ATM,12,786,1,0
T923,C8771,1361.5,Deposit,"North Mariaside, Guam",2025-01-18 05:41:18,Web,1,818,0,0
T924,C8628,8834.83,Transfer,"East Jeremymouth, Cameroon",2025-02-04 10:04:46,ATM,6,671,0,0
T925,C1548,7231.58,Transfer,"Smithstad, Russian Federation",2025-01-14 17:42:41,POS Terminal,7,800,1,1
T926,C4214,5542.85,Online Payment,"Kathyborough, Madagascar",2025-02-12 02:47:17,POS Terminal,4,341,1,1
T927,C8543,5869.15,Withdrawal,"Mitchellfurt, Congo",2025-02-09 09:02:22,Mobile,15,810,0,0
T928,C4927,3147.02,Withdrawal,"New Sylviachester, Papua New Guinea",2025-01-18 08:37:23,ATM,13,672,0,0
T929,C2800,5414.93,Withdrawal,"New Jessicastad, Iran",2025-02-10 21:22:25,ATM,19,556,1,0
T930,C6438,2501.74,Withdrawal,"New Chrismouth, Namibia",2025-01-22 12:09:08,POS Terminal,11,464,0,0
T931,C2790,8962.51,Deposit,"South Bethborough, Marshall Islands",2025-02-07 04:45:48,ATM,6,388,1,1
T932,C8632,1576.85,Deposit,"South Andrewfurt, Benin",2025-01-02 16:35:47,POS Terminal,9,600,1,0
T933,C7266,2869.5,Withdrawal,"Zimmermanside, French Polynesia",2025-01-28 07:59:26,ATM,13,412,1,0
T934,C4701,2670.94,Deposit,"Longport, Poland",2025-02-15 20:27:48,ATM,5,548,1,0
T935,C1811,7792.92,Deposit,"Susantown, Grenada",2025-01-25 17:15:45,ATM,9,450,0,0
T936,C9364,2585.63,Online Payment,"Barkerhaven, Cyprus",2025-01-28 23:20:02,POS Terminal,15,663,1,0
T937,C2118,5630.08,Transfer,"East Elizabethville, Western Sahara",2025-01-05 07:39:40,ATM,13,832,1,0
T938,C1457,3329.67,Online Payment,"Diazstad, New Zealand",2025-01-04 20:48:28,Web,10,814,1,1
T939,C3221,4759.4,Online Payment,"Pereztown, Dominica",2025-01-17 19:04:45,Mobile,2,383,1,0
T940,C4589,8658.74,Withdrawal,"Port Andrewton, Malta",2025-02-03 12:29:18,ATM,16,425,1,0
T941,C9096,3679.34,Online Payment,"Holmeschester, Venezuela",2025-01-29 13:36:16,POS Terminal,15,846,0,0
T942,C2321,5641.62,Transfer,"New Christopher, Venezuela",2025-02-15 07:55:45,Mobile,19,451,1,1
T943,C8952,7737.55,Online Payment,"Kennedyview, Trinidad and Tobago",2025-01-14 11:33:36,Web,18,665,0,0
T944,C9726,8862.49,Transfer,"North Douglasberg, Sierra Leone",2025-01-12 04:48:48,POS Terminal,3,729,0,0
T945,C6279,3479.17,Deposit,"South Pamela, Malaysia",2025-02-10 21:54:16,ATM,3,634,0,0
T946,C1323,2511.29,Online Payment,"Port Marcia, Spain",2025-01-16 04:41:22,Web,18,374,1,0
T947,C6518,9474.21,Transfer,"West Maryton, Benin",2025-02-11 20:42:54,POS Terminal,1,812,1,1
T948,C2621,7895.35,Online Payment,"Lake Jenniferview, Western Sahara",2025-02-06 21:50:15,Web,13,431,0,0
T949,C7071,1566.06,Withdrawal,"South Raymond, Saint Kitts and Nevis",2025-02-03 03:20:49,ATM,4,631,0,0
T950,C3787,8173.76,Transfer,"North Paul, Turkmenistan",2025-01-01 15:03:12,POS Terminal,18,474,1,0
T951,C7160,6176.77,Withdrawal,"South Thomasville, Tokelau",2025-02-04 20:11:28,POS Terminal,8,639,1,0
T952,C7573,5045.7,Online Payment,"Kimberlyfurt, Paraguay",2025-01-19 01:33:00,Web,4,409,0,0
T953,C8436,9432.31,Deposit,"Brianafort, New Zealand",2025-02-04 02:00:59,ATM,8,353,0,1
T954,C3463,844.44,Withdrawal,"Donnaberg, Fiji",2025-01-19 22:23:38,POS Terminal,1,519,0,0
T955,C4611,4980.72,Withdrawal,"Ruizchester, Poland",2025-01-19 16:09:55,POS Terminal,14,582,0,0
T956,C7513,8420.57,Online Payment,"Lake Annemouth, Guatemala",2025-01-09 22:43:48,ATM,11,577,0,0
T957,C7074,5529.8,Deposit,"Tiffanyland, Taiwan",2025-02-14 13:56:34,ATM,15,741,0,0
T958,C5479,9530.24,Transfer,"Rachelton, Thailand",2025-01-13 06:49:18,Web,8,738,1,0
T959,C7248,1258.61,Online Payment,"South Gracefurt, South Africa",2025-01-17 11:22:25,ATM,10,672,0,0
T960,C1157,8342.18,Withdrawal,"Taylorhaven, Tonga",2025-01-19 09:40:15,Mobile,8,845,1,0
T961,C8598,7410.5,Transfer,"Fredport, Ghana",2025-01-01 17:32:47,ATM,7,636,0,0
T962,C4538,6145.76,Transfer,"Webbside, South Georgia and the South Sandwich Islands",2025-01-16 09:08:20,Web,14,681,1,1
T963,C7671,4494.02,Deposit,"Jacobsburgh, Papua New Guinea",2025-01-11 18:15:33,POS Terminal,5,809,1,1
T964,C2534,5181.22,Online Payment,"West Cynthiaville, Cambodia",2025-02-03 16:48:36,Web,12,544,1,0
T965,C4596,9135.8,Online Payment,"North Karenhaven, Tonga",2025-01-06 19:43:52,POS Terminal,7,582,0,0
T966,C4902,3846.74,Transfer,"West Frankborough, Denmark",2025-01-18 12:27:25,POS Terminal,10,769,0,1
T967,C6747,2581.96,Online Payment,"East Christopherport, Aruba",2025-01-22 06:58:03,POS Terminal,7,321,0,0
T968,C4491,4675.0,Online Payment,"Lake Linda, Djibouti",2025-01-25 17:15:30,Web,14,767,1,0
T969,C7912,5380.25,Deposit,"Stacyberg, Ghana",2025-02-09 09:38:27,ATM,18,317,1,1
T970,C8270,1398.33,Online Payment,"Port Tony, Mali",2025-01-14 07:45:45,Web,1,478,0,0
T971,C8508,789.46,Transfer,"Port Alexandria, North Macedonia",2025-01-30 12:59:19,ATM,17,814,0,0
T972,C1975,7293.91,Withdrawal,"Port Christina, Hong Kong",2025-01-27 23:44:29,Mobile,12,797,1,0
T973,C9543,776.7,Withdrawal,"Pamelamouth, Japan",2025-01-24 04:51:34,Mobile,16,303,0,0
T974,C3943,5888.6,Deposit,"Wardside, Pakistan",2025-02-11 03:09:40,Mobile,18,815,0,0
T975,C7136,7493.48,Online Payment,"New Tricia, United States Virgin Islands",2025-02-15 23:23:14,Mobile,6,818,1,1
T976,C8361,5578.81,Withdrawal,"Marymouth, American Samoa",2025-02-11 03:36:16,Web,1,691,1,1
T977,C5741,7664.08,Withdrawal,"South Jenna, Cook Islands",2025-01-22 08:29:23,Web,7,469,1,0
T978,C2208,3023.49,Online Payment,"Kylemouth, Christmas Island",2025-02-02 03:45:44,POS Terminal,8,541,0,0
T979,C7334,1178.76,Transfer,"Port Rebecca, Belarus",2025-02-05 22:13:48,ATM,19,582,0,0
T980,C6112,9839.47,Withdrawal,"Millerhaven, Puerto Rico",2025-02-12 23:10:09,Web,18,493,1,0
T981,C7817,177.81,Withdrawal,"West Shaunport, Romania",2025-01-28 15:27:15,POS Terminal,19,657,0,0
T982,C6048,18.35,Withdrawal,"New Samuelstad, Egypt",2025-01-28 20:33:00,Web,18,569,1,1
T983,C1904,7272.57,Online Payment,"Kennedyview, Belize",2025-01-26 03:03:59,Mobile,14,692,1,1
T984,C9778,2810.01,Transfer,"Maloneborough, Oman",2025-01-12 19:18:34,Mobile,4,804,0,0
T985,C1927,4335.28,Online Payment,"North Erik, Singapore",2025-01-30 18:41:36,ATM,18,412,0,0
T986,C2391,8523.49,Deposit,"East Michaelfort, Chile",2025-02-12 22:39:48,ATM,3,661,0,0
T987,C5410,6370.25,Transfer,"Gabrielmouth, Moldova",2025-01-17 19:38:00,ATM,14,481,1,0
T988,C1307,8620.01,Withdrawal,"North Gail, Georgia",2025-02-07 03:15:23,POS Terminal,10,835,0,0
T989,C7268,2560.69,Deposit,"Sarahville, Bosnia and Herzegovina",2025-01-01 11:05:23,Mobile,10,484,1,1
T990,C4511,9963.2,Transfer,"Clarkshire, Haiti",2025-01-06 22:50:34,ATM,1,715,0,0
T991,C2794,3394.98,Online Payment,"Julieton, Libyan Arab Jamahiriya",2025-01-28 19:29:09,ATM,8,543,0,0
T992,C5328,9090.28,Withdrawal,"Darrenberg, Djibouti",2025-01-26 20:19:38,POS Terminal,8,408,0,0
T993,C9891,1199.73,Online Payment,"Conradfurt, Trinidad and Tobago",2025-01-18 10:04:54,Web,4,332,0,1
T994,C8776,1542.13,Deposit,"East Jasonstad, Comoros",2025-01-30 10:45:58,Mobile,19,721,0,0
T995,C8070,4535.16,Deposit,"West Brianshire, Iceland",2025-01-15 21:22:43,POS Terminal,19,641,1,0
T996,C8119,9168.94,Transfer,"West Jonathan, Azerbaijan",2025-01-17 13:52:13,Mobile,11,804,0,0
T997,C8149,9403.91,Transfer,"North Ernestport, Tokelau",2025-01-18 20:46:38,Mobile,1,461,1,0
T998,C2268,3277.94,Online Payment,"Hernandezbury, Marshall Islands",2025-01-12 14:55:34,ATM,1,612,0,0
T999,C2961,4772.24,Transfer,"Lawrencemouth, Liechtenstein",2025-01-15 21:43:04,POS Terminal,5,570,0,0
T1000,C4986,824.04,Withdrawal,"New Maryborough, Tuvalu",2025-01-07 13:19:48,POS Terminal,9,452,0,0
T1001,C5713,8409.94,Transfer,"Kristinmouth, Lesotho",2025-02-12 08:15:17,ATM,9,563,1,1
T1002,C1577,7788.14,Transfer,"New Alexandra, Morocco",2025-02-13 14:46:52,Web,12,616,1,1
T1003,C7099,6623.69,Online Payment,"South Daniel, Colombia",2025-01-16 09:34:43,Mobile,14,800,0,0
T1004,C7030,2982.67,Transfer,"New Jamesfort, United States of America",2025-01-24 23:18:51,Mobile,19,753,0,0
T1005,C2663,18.09,Online Payment,"Lopezburgh, Somalia",2025-01-22 05:41:12,ATM,18,537,1,0
T1006,C9050,7430.22,Withdrawal,"New Troy, Burundi",2025-02-15 00:03:49,Web,18,597,0,0
T1007,C5960,7332.35,Withdrawal,"Ayersfort, Costa Rica",2025-02-15 06:45:10,Web,1,798,0,0
T1008,C9041,3360.87,Transfer,"New Daniel, United Kingdom",2025-01-16 16:27:50,ATM,7,537,1,1
T1009,C7235,9557.49,Deposit,"Lake Travis, Pakistan",2025-01-13 09:50:28,Web,20,326,0,0
T1010,C5960,7718.13,Withdrawal,"Rodriguezland, Burundi",2025-01-13 17:19:45,POS Terminal,9,721,1,0
T1011,C1769,6885.37,Deposit,"East Douglas, Montserrat",2025-02-04 07:22:52,POS Terminal,2,722,0,0
T1012,C2345,8051.05,Transfer,"Landrymouth, Benin",2025-02-03 11:16:58,Mobile,6,834,1,1
T1013,C5572,827.23,Transfer,"North Johnstad, Finland",2025-02-05 06:03:36,Web,18,684,1,0
T1014,C7841,8410.93,Transfer,"Port Raymond, United States Virgin Islands",2025-01-24 00:29:36,ATM,4,607,1,1
T1015,C3110,6539.08,Transfer,"Port Amanda, Egypt",2025-02-05 05:31:25,POS Terminal,12,411,1,0
T1016,C2544,6202.43,Online Payment,"Lake Donnabury, Jamaica",2025-01-02 09:28:26,Web,10,662,0,0
T1017,C7274,4522.1,Transfer,"Walkerside, Panama",2025-01-06 16:46:38,Web,12,781,1,0
T1018,C1876,9171.42,Withdrawal,"Randallbury, Greece",2025-01-02 07:20:24,POS Terminal,7,641,1,0
T1019,C8282,6502.39,Deposit,"Hurleymouth, Kazakhstan",2025-01-22 16:09:14,Mobile,10,614,0,0
T1020,C3342,9485.66,Withdrawal,"West Abigailton, Pitcairn Islands",2025-01-19 19:30:09,POS Terminal,1,330,1,0
T1021,C1490,1575.39,Withdrawal,"Allenbury, Lao People's Democratic Republic",2025-01-28 19:23:56,ATM,8,521,0,0
T1022,C1009,481.35,Transfer,"Mitchellland, Slovenia",2025-01-22 09:57:38,POS Terminal,3,454,1,0
T1023,C6865,731.37,Transfer,"North Donald, Italy",2025-02-01 20:57:11,POS Terminal,3,617,0,0
T1024,C6734,3978.2,Transfer,"Contreraschester, France",2025-01-30 12:33:18,Web,15,775,0,0
T1025,C8988,2903.38,Withdrawal,"Lake Johnmouth, Kazakhstan",2025-02-09 04:47:15,Mobile,10,794,0,0
T1026,C4377,8825.15,Online Payment,"Timothychester, Angola",2025-01-02 08:54:23,Mobile,14,601,1,0
T1027,C4884,4158.2,Withdrawal,"South Yvonne, Cocos (Keeling) Islands",2025-01-30 11:50:05,POS Terminal,13,545,0,0
T1028,C4130,8430.25,Withdrawal,"North Maria, Guinea",2025-01-09 21:59:48,ATM,3,321,0,0
T1029,C2371,9987.54,Transfer,"North Karen, Tunisia",2025-01-01 14:59:40,Web,1,397,0,0
T1030,C9749,3238.72,Withdrawal,"West Thomas, Guyana",2025-01-14 14:56:34,Web,1,437,1,1
T1031,C2797,2548.65,Withdrawal,"Kellerchester, Jersey",2025-02-15 08:18:11,POS Terminal,20,536,1,0
T1032,C9352,8080.49,Transfer,"Russellchester, Fiji",2025-01-02 14:39:39,Web,4,644,0,0
T1033,C2091,7153.32,Withdrawal,"Port Ashley, United States Virgin Islands",2025-01-24 17:07:34,Mobile,8,633,0,0
T1034,C6612,9904.06,Withdrawal,"North Katrina, Portugal",2025-01-22 08:38:41,POS Terminal,2,689,0,1
T1035,C3922,5511.28,Transfer,"Port Michael, Timor-Leste",2025-01-14 15:41:41,Web,17,691,1,0
T1036,C7355,6122.75,Deposit,"South Angelaview, Cayman Islands",2025-02-06 05:02:52,POS Terminal,2,348,1,1
T1037,C8633,2926.14,Deposit,"South Jason, Cyprus",2025-01-02 16:37:52,Mobile,9,304,0,0
T1038,C4289,2201.77,Transfer,"Francesfort, Italy",2025-01-26 17:57:54,Web,12,686,1,0
T1039,C3590,2033.43,Withdrawal,"Christianfort, Cote d'Ivoire",2025-02-10 13:00:25,ATM,17,641,0,0
T1040,C3699,3580.38,Online Payment,"Port Leeborough, Holy See (Vatican City State)",2025-01-04 03:05:08,POS Terminal,12,808,0,0
T1041,C6773,6256.1,Transfer,"Melissastad, Mali",2025-01-13 22:45:40,ATM,12,500,0,0
T1042,C7983,8236.61,Transfer,"Lake Johnville, Congo",2025-02-08 13:41:17,POS Terminal,20,523,1,1
T1043,C2617,8897.34,Transfer,"Kennethland, American Samoa",2025-01-18 23:12:34,Web,4,832,0,0
T1044,C4461,4982.9,Online Payment,"Lake Terri, Cocos (Keeling) Islands",2025-01-02 14:54:33,ATM,16,474,0,0
T1045,C7189,2864.08,Withdrawal,"Zacharyhaven, Nigeria",2025-01-01 07:12:28,Mobile,11,419,1,0
T1046,C8036,1331.23,Withdrawal,"Matthewfurt, Mauritius",2025-02-16 07:31:03,ATM,20,658,0,0
T1047,C5363,6581.91,Transfer,"Reevesborough, Sao Tome and Principe",2025-01-03 21:15:27,ATM,19,477,1,1
T1048,C8056,1336.3,Online Payment,"Harrisshire, Cuba",2025-02-07 11:16:52,Mobile,19,764,0,0
T1049,C8027,5355.62,Deposit,"Smithburgh, Poland",2025-01-15 23:04:48,ATM,15,306,0,0
T1050,C8653,5886.5,Deposit,"East Trevorberg, Cyprus",2025-01-10 03:01:23,Web,13,423,0,0
T1051,C5027,163.53,Withdrawal,"North Scottton, India",2025-01-12 23:12:23,ATM,13,600,0,0
T1052,C5783,776.31,Deposit,"Port Dawn, Saint Kitts and Nevis",2025-02-05 00:00:07,Mobile,12,470,1,0
T1053,C5847,9718.39,Online Payment,"Port Randy, Greenland",2025-02-05 10:04:21,Web,3,454,0,0
T1054,C2155,410.28,Online Payment,"South Sydney, Russian Federation",2025-02-06 10:25:30,ATM,14,793,0,0
T1055,C6806,8252.85,Deposit,"East Manuelborough, Korea",2025-01-13 07:16:05,POS Terminal,5,537,0,1
T1056,C8660,6627.25,Online Payment,"East Tiffanymouth, Swaziland",2025-02-14 02:03:53,Mobile,9,322,0,0
T1057,C4040,983.05,Withdrawal,"West Rebeccaburgh, Costa Rica",2025-01-17 09:12:07,Web,7,394,0,1
T1058,C3244,4075.94,Withdrawal,"Sarahstad, Italy",2025-02-12 11:15:58,ATM,10,533,1,0
T1059,C2309,1179.71,Deposit,"Christopherborough, Bahamas",2025-02-12 14:28:29,Web,7,670,0,0
T1060,C7704,9303.63,Deposit,"Autumnbury, Faroe Islands",2025-02-15 17:15:11,Web,9,489,0,0
T1061,C9929,6324.88,Withdrawal,"South Nataliemouth, Saudi Arabia",2025-02-13 22:29:38,POS Terminal,8,378,0,0
T1062,C6781,8424.27,Withdrawal,"Adamsborough, Liberia",2025-01-29 11:50:44,Web,6,561,0,0
T1063,C8042,8024.51,Online Payment,"Deniseville, Uganda",2025-01-17 14:31:50,Mobile,20,502,1,1
T1064,C5543,4456.92,Withdrawal,"Williamsborough, Cayman Islands",2025-02-04 12:08:01,Mobile,5,451,0,0
T1065,C7184,7859.16,Deposit,"Christineberg, Ghana",2025-01-22 22:32:17,Web,14,633,0,1
T1066,C9637,2173.27,Deposit,"Starkville, Montserrat",2025-02-01 14:45:43,Web,5,557,1,0
T1067,C7741,4883.13,Transfer,"South Danielletown, Gibraltar",2025-02-04 21:01:39,POS Terminal,12,345,0,0
T1068,C8430,7786.03,Online Payment,"Cherylfurt, Jersey",2025-01-05 22:04:59,ATM,2,650,0,0
T1069,C1665,6846.17,Transfer,"South Benjaminville, Burundi",2025-01-09 18:15:51,Web,1,608,1,0
T1070,C7984,4771.38,Transfer,"West Charleston, Kazakhstan",2025-01-20 09:20:22,POS Terminal,13,823,1,0
T1071,C2867,8431.15,Withdrawal,"South Anneshire, Turks and Caicos Islands",2025-01-09 17:05:55,POS Terminal,19,748,1,1
T1072,C9675,4533.5,Withdrawal,"Maryport, Tonga",2025-02-06 20:28:58,Mobile,9,669,0,0
T1073,C7475,8964.05,Transfer,"New Megan, Liechtenstein",2025-01-02 19:53:35,ATM,3,427,1,0
T1074,C5863,507.58,Deposit,"South Davidfurt, Kiribati",2025-01-15 05:16:12,POS Terminal,13,395,1,0
T1075,C4644,7922.95,Withdrawal,"New Debra, Cote d'Ivoire",2025-02-16 02:18:14,Web,10,361,1,0
T1076,C2210,9403.82,Withdrawal,"New Antonioberg, Andorra",2025-01-12 12:38:25,POS Terminal,17,361,0,1
T1077,C5975,6327.49,Transfer,"Tranberg, Sweden",2025-01-14 10:21:58,ATM,15,734,0,0
T1078,C2096,3785.75,Deposit,"Michaelchester, Swaziland",2025-01-24 05:36:04,Mobile,19,635,0,0
T1079,C6245,613.51,Transfer,"Hartmanton, Niger",2025-02-01 03:53:17,Mobile,11,671,1,1
T1080,C3181,7822.8,Deposit,"Tiffanyside, Maldives",2025-01-06 08:44:02,Mobile,19,698,0,0
T1081,C9718,3384.11,Transfer,"Robertport, Poland",2025-02-12 13:04:26,Mobile,10,520,0,0
T1082,C4149,5437.39,Withdrawal,"East Tyler, French Polynesia",2025-01-18 05:41:31,POS Terminal,1,828,1,0
T1083,C9479,8722.15,Deposit,"New Jason, Honduras",2025-02-13 15:26:03,Web,5,633,0,0
T1084,C9317,2344.48,Withdrawal,"East Jacob, Singapore",2025-01-06 20:35:47,Mobile,16,665,1,1
T1085,C5282,592.72,Deposit,"West Julieborough, Bahamas",2025-02-06 04:34:40,ATM,15,773,1,0
T1086,C6200,2037.0,Deposit,"South Shelby, Belgium",2025-01-01 22:59:25,POS Terminal,17,714,1,0
T1087,C8882,7082.9,Deposit,"Nealside, Congo",2025-01-29 07:34:23,Mobile,18,445,1,0
T1088,C1605,2876.24,Withdrawal,"Lake Geraldtown, France",2025-01-20 04:25:52,Mobile,18,712,1,1
T1089,C2877,7942.04,Transfer,"Travisport, El Salvador",2025-01-01 16:23:06,Web,12,765,0,0
T1090,C2193,898.48,Online Payment,"Port Luis, Barbados",2025-01-21 22:10:18,Mobile,19,783,0,0
T1091,C1876,3459.81,Transfer,"Waltersland, Luxembourg",2025-01-04 07:18:43,POS Terminal,18,617,0,0
T1092,C5402,3929.75,Transfer,"Davisville, Sudan",2025-01-07 11:19:52,Web,2,809,0,0
T1093,C9561,6604.23,Withdrawal,"West Sierraside, Bulgaria",2025-01-19 18:45:21,Web,3,487,1,0
T1094,C7611,5987.14,Deposit,"East Kellyshire, Cook Islands",2025-01-20 08:56:44,ATM,6,516,0,0
T1095,C2231,66.42,Deposit,"Kimberlyfurt, United States Minor Outlying Islands",2025-01-12 17:35:55,Mobile,17,315,0,1
T1096,C4385,2900.06,Transfer,"North Jeremybury, Palestinian Territory",2025-01-03 12:35:31,Web,2,449,0,0
T1097,C6147,6068.76,Online Payment,"Christopherberg, Bhutan",2025-01-05 07:21:57,ATM,16,581,1,0
T1098,C7885,2486.9,Transfer,"New Kaitlynhaven, Germany",2025-01-08 08:29:57,Web,16,391,1,0
T1099,C5730,935.62,Withdrawal,"Cookbury, Italy",2025-01-23 10:48:50,Mobile,5,334,0,1
T1100,C4149,4354.24,Withdrawal,"Nicoleshire, Saudi Arabia",2025-01-05 08:58:22,ATM,16,426,0,0
T1101,C3609,5286.48,Transfer,"Matthewsburgh, Cape Verde",2025-02-11 07:25:57,Web,10,789,0,1
T1102,C7225,8908.49,Online Payment,"Jayville, Togo",2025-02-11 10:47:47,ATM,4,731,0,1
T1103,C3265,9366.44,Deposit,"Robinsonmouth, Comoros",2025-02-12 15:13:06,ATM,6,358,0,0
T1104,C4528,6637.46,Online Payment,"East Susan, Belize",2025-01-24 00:37:05,Web,5,571,0,0
T1105,C8584,2099.94,Deposit,"New Richard, Turkmenistan",2025-01-04 02:53:32,ATM,18,674,1,0
T1106,C7463,7113.29,Transfer,"Maldonadofort, Fiji",2025-01-25 03:40:14,Mobile,9,718,1,1
T1107,C2439,425.02,Transfer,"Port Jonathanstad, Bermuda",2025-02-12 02:06:53,Web,2,801,0,0
T1108,C3132,4203.65,Online Payment,"Garciaview, Norfolk Island",2025-01-11 00:56:29,ATM,17,659,1,1
T1109,C5110,1134.55,Deposit,"East Autumnbury, Azerbaijan",2025-01-07 22:50:07,ATM,18,748,1,1
T1110,C4279,7843.65,Withdrawal,"Reedview, Palau",2025-01-21 10:34:14,ATM,8,553,0,0
T1111,C9929,5100.46,Withdrawal,"Port Heatherstad, Reunion",2025-02-13 01:24:25,Web,9,584,0,0
T1112,C8446,9888.51,Deposit,"North Jeffrey, Nicaragua",2025-02-12 01:31:49,ATM,13,590,1,0
T1113,C3666,3407.48,Deposit,"North Jeffrey, Gambia",2025-02-02 11:31:55,POS Terminal,4,407,1,1
T1114,C9350,7471.12,Transfer,"Jenniferside, Montserrat",2025-02-08 05:45:24,Web,20,455,0,0
T1115,C1265,2210.56,Online Payment,"East Kimberly, Gibraltar",2025-01-10 16:22:47,Web,13,846,0,0
T1116,C7393,6026.78,Transfer,"East Jonchester, United States Virgin Islands",2025-02-14 21:46:02,Web,2,554,1,0
T1117,C7413,2192.56,Transfer,"Beltranfort, British Virgin Islands",2025-01-14 02:12:14,POS Terminal,8,421,1,0
